Código IBGE,Município,UF,População 2022,PIB per capita 2021,Índice de Progresso Social,Necessidades Humanas Básicas,Fundamentos do Bem-estar,Nutrição e Cuidados Médicos Básicos,Água e Saneamento,Acesso à Informação e Comunicação,Saúde e Bem-estar,Qualidade do Meio Ambiente,Cobertura Vacinal (Poliomielite),Mortalidade Infantil até 5 Anos,Subnutrição,Abastecimento de Água via Rede de Distribuição,Esgotamento Sanitário Adequado,Índice de Abastecimento de Água,Índice de Perdas de Água na Distribuição,Domicílios com Coleta de Resíduos Adequada,Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Domicílios com Piso Adequado,Cobertura de Internet Móvel (4G/5G),Densidade de Internet Banda Larga Fixa,Densidade de Telefonia Móvel,Qualidade de Internet Móvel,Expectativa de Vida,Mortalidade entre 15 e 50 anos,Mortalidade por Doenças Crônicas Não Transmissíveis,Áreas Verdes Urbanas,Focos de Calor,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Supressão da Vegetação Primária e Secundária,Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Praças e Parques em Áreas Urbanas,Famílias em Situação de Rua
2801108,Canhoba (SE),SE,3855,22062.8749156939,56.7893293764867,72.9952872835597,53.0954996340311,73.1412708902328,73.6372225040927,50.6328705652988,41.566132185748,48.3016167753127,85.8644133644134,15.9196127946128,3.05878657545366,77.3202447730028,68.7781776117434,93.8575,64.46375,66.6982665444585,92.2629164415898,75.9609955754029,91.8970869546379,80.9,0.12,37.86,95.0463916666667,68.3,2.37849017580145,521.61721560516,3.25198697980821,2.63782643102084,56.25,63.0997825970499,0.276395918367347,2.76095171722501,2.73182591105327
2801207,Canindé de São Francisco (SE),SE,33491,87078.8307485593,53.4915181323344,64.2479530926194,53.347021405526,69.9199417017538,52.6544964440509,56.0952534225673,45.4995287547686,55.6664966323851,67.4227811500351,20.1006993857619,2.98479518065487,57.1796404335245,45.4194210303703,62.91,67.635,59.812695651465,90.3082483855845,75.8925187213871,97.4788822532018,75.21,6.18,63.2,93.8208083333333,69.48,3.27712809355453,475.080906058689,1.4120398536432,1.86330774390698,49.23,35.1547049988852,0.316023403083701,0.595037709994783,2.11180507468892
2801306,Capela (SE),SE,32716,11862.7771426825,55.8945839358362,66.7444173242873,58.1476713969849,67.3142097079241,73.1987434924683,64.4572386638427,49.3988445116577,51.3647232005758,90.839580324785,23.0333690821435,4.27348267640029,85.0618301090877,25.7657388380345,99.38,53.835,79.9872036164387,87.3536476624821,76.1253031789885,95.4518024912675,98.68,11.04,69.04,94.7299055555556,70.97,3.27947336923998,421.389407827339,5.92043861615711,0.948017064307158,70.06,9.15863884669511,0.303363785394933,3.67427222310002,0.222990299921954
2801405,Carira (SE),SE,20315,18832.9151562885,56.3609519591969,69.3751878182219,55.3764751835327,73.2956112834282,61.9896925799332,59.1777022341227,57.2624408923843,53.0445029199677,84.4648215130557,23.5885272778636,3.9363071694283,71.723496844319,5.36021984626915,92.2375,59.955,76.3321590940143,96.2085453277059,84.050617747398,99.3396224241185,89.54,6.91,73.5,83.6658029411765,72.45,2.50636381437243,336.926086041016,4.84993463927474,0.501529665479713,57.21,31.742551365203,0.304410592360215,2.06397480866643,0.372717107715244
2801504,Carmópolis (SE),SE,14179,30022.2855843148,62.2086014819088,77.4665330343195,62.7737626065194,71.5181264265207,91.5856958610855,66.7274578936038,55.7878275419031,63.8128428511765,64.924712609856,17.1822012972262,3.01113434904922,96.7826223855739,90.4870153856961,100,32.1725,97.5062578584915,92.9352034739972,81.3835982293299,99.0998567619162,100,4.9,86.27,95.9940527777778,71.98,2.3003528950464,426.420234733834,3.93012674166375,0.721865299935032,47.09,8.27110430995688,0.284322862129145,7.30392892514257,5.95906118387519
2801603,Cedro de São João (SE),SE,5482,11813.633509668,62.3038256622329,79.4386182136736,60.7418693251123,72.2001672297599,77.9264114750884,62.0078720186875,49.2719975741541,56.5384826784622,81.2022242219829,19.8300478997789,4.21639426282955,91.8556148402134,49.2109530070391,97.83375,58.565,99.369724931213,95.3155705052361,76.7116782889918,99.450126772269,100,7.47,64.58,91.8430277777778,68.83,2.18023255813953,418.76915505462,5.59723253414924,1.85494342422556,53.56,43.3132794561522,0.265347284060552,1.59622055388611,4.1957082632026
2801702,Cristinápolis (SE),SE,17539,14402.6268373339,52.9953092048393,59.5291282986467,60.7741176129032,72.2276569571975,56.3758964576283,62.3071886426238,54.4254784337845,61.7169313496059,77.3604528664787,15.7967629568752,3.82663501114264,62.5609264871715,13.1727466989954,73.125,46.94375,72.1268476293454,97.1700088638718,77.6618660854659,97.3559192187142,94.52,4.9,71.12,95.8497444444444,70.27,2.95598157866552,425.860977638591,9.24195106254297,0,50.01,33.9830750254112,0.305207757467678,2.54025868479532,1.03119074201029
2801900,Cumbe (SE),SE,3906,17920.1919354839,59.9648540580297,78.983889046894,60.4591753631513,78.5581902916652,67.7768594924689,61.305061906007,57.9024096509548,58.0781289262657,92.8947368421053,24.3668300653595,2.55698703314396,84.2375361456035,5.16846824423601,97.535,61.095,85.0903916268544,95.9246262696939,84.3051628333301,93.8439564526655,99.21,0.24,72.76,91.979225,69.9,1.81634712411705,382.032371999399,3.05833890857897,2.61506276150628,52.68,6.82555272562425,0.28618109540636,1.73831913153766,0
2802007,Divina Pastora (SE),SE,4433,42859.4447778028,57.7376317858616,66.7803024969849,57.3433970460166,72.2590086592816,59.9127166545965,59.9807581942187,49.4695882043335,54.789162732036,91.6666666666667,23.6755835300288,3.92985729758768,89.4911358054654,21.3875544375921,49.34625,45.18,97.1620050959942,91.0128706671218,78.9117055137643,95.4750726808112,100,5.18,57.92,92.0471111111111,70.17,3.00884955752212,403.005814894041,0.168950125650978,2.30414746543779,53.69,14.9701887907181,0.292296216216216,4.09519914285714,6.22688393129414
2802106,Estância (SE),SE,66978,31981.9479515662,60.7656096091658,69.5782909825191,59.931163442126,61.2012467272197,74.4630395151385,66.899979252193,55.0559995536042,56.9098893152067,39.2723614901103,22.3289155561942,4.02352292517024,81.2678732292984,69.5027645444442,90.5125,62.32375,81.6218690578413,98.1144186015597,78.7063735866044,96.9982168191521,97.48,10.79,85.01,92.8058416666666,71.94,2.66388090885349,461.514658174719,3.28447178054221,0.768308798672362,57.79,15.0595679024965,0.287197421106209,2.31536505885245,11.3586277445856
2802205,Feira Nova (SE),SE,6207,18649.412179797,58.3121428815592,72.0445283722763,58.6454786829854,74.893759105222,80.0791791410379,61.814585464199,54.8142390649479,57.2558971756036,88.4861387223378,21.2114819551171,3.9056572999366,87.8094907388653,82.1457269884133,96.275,64.90625,69.8943442692322,84.0774558018893,81.4315042558716,96.4313320139704,97.63,0.66,76.06,92.2391083333333,71.39,2.79542566709022,384.0134942744,3.5386911029042,0,51.56,20.3398462007577,0.317929449838188,52.1561558661088,0
2802304,Frei Paulo (SE),SE,14884,21977.3991736092,57.6234710861684,72.1736459981502,57.7582235999261,72.5545727404145,63.8716253884554,60.9202866241658,53.7411624221229,54.2834724202596,68.9023538635452,21.9453256998383,3.05333556176733,79.73420667213,1.45211242537933,94.7725,65.99875,91.6131001306192,98.4789209144671,81.4254001458132,99.5639931528797,85.2,9.88,68.13,95.2252555555555,71.09,2.64043489515921,365.430598137113,1.61379539035195,0,53.09,18.954084141033,0.293001425313569,3.69802606125258,1.36425648021828
2802403,Gararu (SE),SE,11301,16000.4805149987,57.0071096707866,69.6476145056876,58.5347091597443,74.0673053520851,59.5028064115882,56.0984457470738,62.1423736466886,54.5009181093617,76.5951838731444,17.1334092264325,3.84497371553908,65.0044477114946,2.29038748636989,93.905,60.98,48.1171502128952,93.338980585814,63.1522526520924,94.9393088668832,81.85,0.19,68.43,90.8475958333333,71.95,1.79434092477571,350.664877492725,5.18027218261568,1.80245133381399,49.1,37.6367691805584,0.295079933665009,3.1135848035328,6.63228839167224
2802502,General Maynard (SE),SE,3111,14095.0766955963,56.8443244834818,70.5067303443975,60.0853698233893,76.0501460214595,64.6201910449326,58.8206014770177,50.9994378253392,64.2046353044501,89.7882352941176,21.7017017017017,3.30728741684203,96.9494164474942,9.7019740526015,66.48125,53.09,97.7195973779382,93.018501797272,80.1715014462625,99.2410183180568,100,1.47,51.73,97.0213722222222,71.53,3.00940438871473,341.372838039801,6.71220464460362,0,49.78,14.5816507536351,0.293366822429907,1.09324842179783,2.04708290685772
2802601,Gracho Cardoso (SE),SE,5979,17012.7393544071,59.4458396768899,73.7357286049754,58.1617942924879,73.8749378803764,81.0329378978896,56.4768548287633,52.9661599735315,57.8272450502245,80.3815373815374,19.8526448526449,3.97186065537455,91.559803842512,79.187237107652,95.52875,62.97625,61.4566280635039,96.5010782053083,88.2661016181186,89.0477892665748,90.45,0.12,62.79,89.1607041666667,68.76,2.72572402044293,356.593069271195,6.15101776674295,13.7127185464518,46.96,30.8569632378488,0.296066029143898,3.13461116043881,0
2802700,Ilha das Flores (SE),SE,8495,12072.7780459094,53.2867588735711,59.498632051459,57.7311022547108,69.3190861203671,63.5663684874377,61.2643911541943,51.2008640128865,57.7310541805888,90.5765639589169,27.8231478846156,3.64055944878429,74.4911982419931,0.763999456395947,92.28125,52.6075,96.0722151898866,93.4551250316487,85.7347828443823,97.1500842892813,100,0.07,74.88,89.5863625,69.1,2.80618311533888,389.620231865839,0.240664542187503,1.20177863237592,50.5,20.476859003352,0.305908708456037,0.798665431198173,0
2802809,Indiaroba (SE),SE,16949,13649.5717151454,54.6161307405281,67.2294283303223,55.9089383219495,72.8446869989895,48.787429991637,48.0740937688642,59.9834114686791,55.7161594317155,79.7083524833655,8.58402169595582,4.31674544276285,51.7486370922269,40.5678214871067,44.64625,42.535,62.3232402736933,95.9598815684102,77.5462492809029,97.3140935833684,66.09,9.69,41.25,84.0286805555555,71.31,2.14702450408402,392.424982044099,0.423834712174155,0,54.29,30.8866342226105,0.370358937749858,1.45344130702761,1.7099485737932
2802908,Itabaiana (SE),SE,108408,20565.1972871006,60.996674168113,71.7114401480728,63.9367965693312,75.6273823720146,83.149736064798,69.1176171716201,56.6481734631518,65.1494946653017,86.0347456694683,18.0267184045347,3.4348256338252,89.5292013514307,78.6889440394068,96.68,48.86375,92.5970789092358,98.4237453304894,85.1743412488485,99.6890014149624,99.66,17.36,81.49,94.4008833333333,73.03,2.79662333626806,352.73303545674,6.47008526015077,0,45.88,14.2029010421166,0.277637909581086,1.79841801448197,3.29801089052695
2803005,Itabaianinha (SE),SE,42114,12815.4133566035,57.2408243064157,70.6999111147358,62.3024818469764,75.2076969256398,60.1124446826107,63.3323266361625,56.7581252861661,62.8211476928839,92.6385969225726,19.4976948610272,3.79719311453792,59.3812204006821,64.1972302003295,64.48125,49.665,53.2518155370434,96.9649658670564,89.0884051530256,98.1279349641729,94.83,3.94,82.53,91.5249416666667,70.66,2.27489010740019,372.987111903492,3.02687113097621,0.245833128472393,42.44,19.6783442516308,0.357287755441104,0.953596056590786,0.778179065923892
2803104,Itabi (SE),SE,4823,16943.6506531205,61.7216863551173,76.6309187904371,60.320654486133,77.7421358858957,74.2745893586882,54.3287709693668,58.4849083208536,57.6722032052793,87.9436295657176,21.9543423776833,3.61511455494183,86.5502395505536,43.8539575085515,98.195,64.515,72.2265659916955,93.954631235676,63.1981069552932,96.0877301013831,84.72,0.2,51.6,94.8938375,69.86,2.2404136148212,292.200926768446,9.96623635304929,4.21496311907271,48.61,37.1741712565012,0.288969890510949,2.63887164383562,0
2803203,Itaporanga d'Ajuda (SE),SE,35863,24723.8320413797,55.6325705644166,68.5075586558472,61.5955189693825,78.138194754579,49.6606596743915,62.7253500338672,58.2842511956467,60.9876433118543,94.2417320591471,14.1293069308794,3.4626723476025,56.3494719101617,11.7493322238893,66.77625,59.905,66.800886163083,83.9205630594431,73.7046075959428,98.435451810354,85.7,18.84,65.41,93.1593194444445,71.72,2.52483670893024,367.220114560748,4.0906577021974,2.03423323937113,46.49,20.7523307411553,0.302297486557459,2.18845483246636,5.3837098304303
2803302,Japaratuba (SE),SE,16472,32284.6621357455,58.599786119981,69.8148342848406,58.0388956846406,74.5505101219622,67.7380864399286,59.4942034974853,52.8441299951624,53.6858880090152,85.883471009155,18.8607871861667,3.76754153442843,71.833962245161,44.5445493624839,83.5675,47.45875,85.0127489702308,91.4035039338565,81.1684996673511,97.9988684940951,82.43,7.65,69.3,93.8993444444444,70.39,2.65423242467719,338.77481673326,0.405867138440458,2.46776482201246,58.77,12.0126690137897,0.289689705453485,2.85653616324264,0
2803401,Japoatã (SE),SE,13707,15480.5409061064,56.8985082851846,72.1710726015631,55.2549312049589,71.5107830042413,68.1623224788405,54.8437337539724,48.7804111659011,56.4834552310514,87.1354838453789,24.229619102604,3.43672306321497,73.4037849424797,57.7099626079135,75.79375,46.12625,57.584112768828,92.0944567137098,84.8239012634605,92.9524655873602,82.71,6.27,64.2,81.1278285714286,67.01,2.71784813673298,393.989188100061,1.60498259194672,5.22115312896248,52.63,8.43097268025309,0.340226758484998,1.39997579175058,1.47273588376217
2803500,Lagarto (SE),SE,105558,17160.6768667462,60.9843022297291,69.713991103426,63.9097246002854,69.8522215637199,63.3336477528181,57.9621200389912,62.466675460601,66.3414945078726,76.0978369981913,15.5830630743974,5.25210655841,71.1645931668716,17.740486698959,86.8425,52.85375,84.5293801938556,96.0813215082635,87.2952024865702,99.3078002342545,77.66,6.22,68.54,94.5680277777778,71.5,2.437860263612,370.371093452661,6.38853775617171,0.590673269081208,38.6,19.3196662140043,0.277887354370803,4.4717659683596,10.6268728504393
2803609,Laranjeiras (SE),SE,24170,48427.37489036,54.595343048283,62.0038048429707,57.8235529272911,63.2038399266264,52.8541681715132,68.4771422789739,47.1579801037054,61.2164664611484,63.9607882655242,23.3520440175014,4.25787826773191,60.0876069362886,19.5787372144366,63.6575,50.82875,88.6364523815176,92.8262200539257,82.6662546956479,98.6892250044636,99.43,19.09,77.43,93.2674055555556,71.3,3.13243761996161,494.813768066114,6.83997558906704,0.417101147028154,50.88,13.0412491730786,0.289306924384028,2.61394623524505,4.49314430966851
