cod6,prob,ppt_out,altitude,ppt_ago,Expectativa de Vida,Necessidades Humanas Básicas,tmed_out,ppt_jun,ppt_set,tmed_set,Famílias em Situação de Rua,tmed_nov,Domicílios com Coleta de Resíduos Adequada,Índice de Progresso Social,População 2022,Abastecimento de Água via Rede de Distribuição,Áreas Verdes Urbanas,Densidade de Telefonia Móvel,Mortalidade Infantil até 5 Anos,Densidade de Internet Banda Larga Fixa,tmed_ago,Índice de Abastecimento de Água,Esgotamento Sanitário Adequado,Nutrição e Cuidados Médicos Básicos,ppt_abr,Acesso à Informação e Comunicação,Focos de Calor,Água e Saneamento,tmed,PIB per capita 2021,Código IBGE,Mortalidade entre 15 e 50 anos,Fundamentos do Bem-estar,ppt_dez,tmed_jul,Cobertura Vacinal (Poliomielite),Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Índice de Perdas de Água na Distribuição,ppt_fev,ppt_jan,Supressão da Vegetação Primária e Secundária,tmed_jun,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Qualidade de Internet Móvel,tmed_mar,Cobertura de Internet Móvel (4G/5G),ppt_nov,tmed_fev,tmed_jan,clu
220327,0.34580228,16.23,510.24,1.29,66.1,63.284861085281804,25.36,4.2,2.89,24.62,0.0,25.43,41.8141307135068,56.3346389572979,5185.0,33.0179346341822,0.606169297086226,58.730000000000004,17.7776595178543,2.18,23.34,20.37125,1.46195169832221,71.6811159986446,93.94,44.4242996325008,63.07904592943031,26.6852286078664,24.29,15229.7543297975,2203271.0,1.5200868621064,56.91686781036991,78.47,22.509999999999998,93.33333333333329,0.31202255639097803,70.9875130571579,88.2639355808739,52.485,108.75,92.86,50.4917691636373,22.779999999999998,51.43,84.0933176470588,24.550000000000004,44.730000000000004,38.93,24.800000000000004,25.09,1
220330,0.44213614,33.5,112.56,5.36,71.88,71.3777745345044,28.21,15.69,15.95,27.84,3.5294682964458497,28.19,70.5100713379465,60.1747434008267,16998.0,79.7808195893193,3.3121621591923605,71.65,13.4831804579927,13.610000000000001,26.98,93.49375,86.8907249524562,73.2317846902569,282.45,61.3311513941788,0.0,80.0343987977211,27.12,12541.7087127897,2203305.0,2.5205356138179402,62.8015172652459,131.21,26.17,86.4266258086483,0.394426973684211,95.1423346227709,52.4912565246767,48.93124999999999,234.71,204.17000000000002,17.7642005640757,26.12,44.33,84.2600944444445,26.64,90.88000000000001,57.92,27.050000000000004,27.48,1
220335,0.34723938,37.47,443.83,1.0,68.06,63.7234471589542,26.09,2.99,5.9,25.38,0.0,25.970000000000002,28.9602862684288,53.9199127264378,7238.0,32.3750048913749,0.0,33.26,11.6739353969436,9.7,24.07,34.32375,38.2177674074898,74.258071418226,89.19,37.1288594886161,0.0,38.7036849406043,24.82,9392.74545454546,2203354.0,1.95739781232009,53.8300845656714,110.36999999999999,23.0,66.7400793650794,0.36322275163788,57.8056393243268,63.275158311629,41.0,112.04999999999998,100.24,22.7783086601606,23.21,59.53,68.916747826087,25.07,42.42,91.47,25.259999999999998,25.470000000000002,1
220340,0.52247894,29.14,454.57,1.0,70.69,79.0292491887567,26.06,6.21,5.21,25.46,2.0760171879164,26.06,89.8197408037238,59.4519862898759,6421.0,76.6443167512232,0.0,58.89999999999999,22.0337681462644,16.54,24.29,69.675,70.7781842584565,70.5472224157946,129.94,54.4535878992457,11.0759493670886,73.6863537502468,24.91,12243.3777448996,2203404.0,2.80548628428928,58.8437206276731,111.72,23.4,96.8421052631579,0.324537257824143,96.9190661053523,89.9099760929212,22.50875,153.37,145.86,22.6782825119757,23.59,43.35000000000001,71.9302142857143,24.84,82.08,48.92,25.14,25.5,1
220342,0.24356344,8.1,236.68,1.48,70.28,69.9501373437693,27.13,17.41,2.8,26.740000000000002,0.0,27.31,37.4117027608863,56.4241984649981,4138.0,54.1216033553466,2.7045166373541005,32.68,19.6103238866397,6.77,25.9,30.74625,48.4904840220414,75.5439847099435,250.63,36.9113913754369,0.0,42.53332408160169,26.220000000000002,11327.1347510875,2203420.0,2.22976248182259,56.503262668109,42.13,25.27,91.1864406779661,0.324667565139263,89.3925040008932,58.1074644700498,64.57375,169.21,121.63000000000001,13.2826797659298,25.31,54.55,81.10282608695651,25.720000000000002,32.55,12.120000000000001,26.23,26.75,1
220345,0.30756813,23.04,405.14,1.0,70.33,69.4600643360678,26.19,5.22,4.9,25.48,0.0,26.13,25.6874321954561,52.1853213520569,9335.0,8.09729369005624,0.387388663624857,33.26,11.0003793511513,0.09,24.21,60.9657,63.4443751736284,81.25625333778008,80.08,30.6063418818402,4.36728900534993,38.984908394842,25.0,17733.875286556,2203453.0,1.70830664104207,54.0599085091371,91.67,23.23,98.5263157894737,0.31765078026149307,82.5432386548214,66.0642374396783,60.9657,102.6,88.66,13.5757375553021,23.44,54.190000000000005,74.0593434782609,25.259999999999998,21.43,66.89,25.46,25.68,1
220350,0.46620867,55.7,232.67000000000002,2.15,70.5,77.0389080554958,27.44,14.52,11.32,26.96,1.77749957135973,27.42,67.5522900330538,60.6393103549652,13786.0,68.9808608407095,5.25545817928056,66.39,22.0352549270047,4.08,25.970000000000002,85.33625,99.2294124362065,70.7506582383239,222.57,56.60481348199419,16.9030645991034,77.8610872368357,26.33,12036.3801175105,2203503.0,2.38598610691634,59.6643617402024,135.36,25.12,97.8622062923138,0.272739793814433,96.7668172681822,65.169606027765,36.69625,207.88,190.57,13.2877229569483,25.18,53.21,94.1823833333333,26.050000000000004,76.99,90.91,26.41,26.779999999999998,1
220360,0.51199794,53.07,324.75,1.48,69.51,71.387415181067,27.240000000000002,3.3,11.620000000000001,26.699999999999996,0.0,27.029999999999998,77.3682019948214,55.16481430562659,4435.0,82.7472107016673,0.0,80.59,32.3074077236119,2.17,25.54,96.63750000000002,3.96422732230572,67.1205115834095,117.51,56.470651705260494,242.175005711675,69.274452217375,25.89,12626.3408342728,2203602.0,2.80636108512629,54.2938392964317,117.27,24.43,94.2247744052502,0.287764814814815,89.30213789910759,80.0432735293047,47.278749999999995,150.73,139.26,17.1827852609592,24.509999999999998,51.18,76.4063714285714,25.73,85.83,126.32,25.990000000000002,26.27,1
220370,0.3561699,21.02,84.36,15.099999999999998,71.15,65.7941155235771,28.16,84.72,20.27,27.89,2.37724699448873,28.279999999999998,43.4706590580471,54.6498559133313,42510.0,52.3942856863097,5.93190871873748,63.84,15.8692701313844,15.139999999999999,27.18,68.82875,49.0209412748013,68.8634504994539,318.30000000000007,57.66711397901339,8.54283622162558,59.33138556858,27.23,10818.1318701482,2203701.0,2.53613307881102,57.8531040974488,109.73,26.529999999999998,84.72337270129012,0.362840488656195,91.27363198761711,48.7104704635887,34.76875,245.23,191.07999999999998,20.5338446150517,26.43,51.730000000000004,94.9374722222222,26.54,68.22,33.92,27.08,27.62,1
220375,0.37109438,38.24,447.65999999999997,0.92,69.25,58.3449796534674,26.15,1.66,5.0600000000000005,25.44,0.0,26.0,13.3898506844415,52.3261515519547,5414.0,12.2795048542921,0.31566296345577893,46.37,12.0917824865193,7.430000000000001,24.13,33.6033333333333,54.1069158134203,74.5421888099615,90.89,46.815333662399,1.89250567751703,37.8627967926742,24.84,8702.52127816771,2203750.0,1.01049358725223,57.058827479856,109.9,23.009999999999998,80.3549783549783,0.384933527696793,52.1883642484197,65.3836262728239,19.4466666666667,116.73,105.11,25.5863198232991,23.21,53.38,95.50966666666672,25.07,46.519999999999996,91.01,25.259999999999998,25.46,1
220380,0.35511696,44.53,326.69,1.5799999999999998,67.26,70.7094915440542,27.04,3.6599999999999997,8.98,26.490000000000002,0.0,26.91,60.73637015668219,55.2662454860775,4508.0,52.3368420327189,0.0,58.63,38.75,2.75,25.34,58.085,96.2599323330775,61.420107169081106,118.61,48.021285965107104,86.0897145446307,63.7542414983283,25.779999999999998,10752.2795031056,2203800.0,2.85057471264368,53.3509862054365,105.21000000000001,24.32,86.4005376344086,0.311696619950536,91.3067141121528,57.3576287063112,32.7475,154.58,136.98,8.6373644773629,24.43,50.36,80.9345551724138,25.68,63.08,94.01,25.94,26.240000000000002,1
220385,0.40824646,25.86,258.47,1.0,70.2,75.5541556341699,27.13,4.8,2.5,26.52,0.0,27.1,39.6996365559518,58.8766619482039,2364.0,77.6697699252469,2.53425610613048,66.53,11.9047619047619,4.71,25.43,100.0,10.4848645554248,79.6276397536236,106.5,51.21279301081189,17.1453064723532,60.8133751389105,26.009999999999998,10762.4295262267,2203859.0,1.6304347826087,57.2978497631513,103.56,24.550000000000004,93.3766233766234,0.32384971098265897,79.5678622377655,71.5107172377424,96.0,147.04,139.99,12.6907818220868,24.68,54.86,71.5187466666667,26.02,77.56,68.91,26.300000000000004,26.57,1
220390,0.80078864,66.57,211.47,1.3599999999999999,73.13,72.6001781957976,27.759999999999998,8.36,15.09,27.27,11.9235954871235,27.63,82.8708740732192,60.9321730527079,64150.0,82.6434796581356,4.91886102992991,91.29999999999998,16.2028977628463,24.21,26.23,97.5275,97.5639881409138,69.2594348855617,149.66,71.0037469937875,54.3232961506222,83.3275649480462,26.529999999999998,23069.3526141855,2203909.0,2.37846236591269,65.3913967683351,135.57,25.25,78.9319557784192,0.268054093567252,96.8703307127978,77.5960242134441,52.5575,181.23999999999998,180.97,9.60152095636014,25.29,41.55,95.0013472222222,26.29,89.26,105.84,26.59,26.91,1
220400,0.5019187,55.03,297.64,1.21,68.31,71.7487161029903,27.1,11.52,10.629999999999999,26.6,0.0,27.06,71.6688665575092,56.1143159453835,4517.0,67.536955932326,0.917775358564493,64.11,5.05050505050507,7.0600000000000005,25.550000000000004,76.11875,18.3571964030069,71.2846968146369,204.07999999999998,43.35629914860159,22.197558268590505,60.1013095808062,25.949999999999996,9989.82025680762,2204006.0,2.8694404591104705,53.7705696517469,129.9,24.67,86.2068965517242,0.279749113475177,95.00709458956761,29.805769746451297,45.64125,209.18,190.7,3.7442059699645998,24.759999999999998,44.04,30.4366043478261,25.699999999999996,87.65,92.93,26.050000000000004,26.42,1
220410,0.37453058,63.309999999999995,181.26000000000002,1.14,70.38,75.4657065058972,27.85,12.04,14.01,27.37,0.0,27.759999999999998,49.9685902787552,60.3913884905789,4494.0,84.3435388123409,1.9043750662975003,61.8,25.6553342490842,1.59,26.36,64.65375,63.6493407774381,69.5504907681906,181.82,48.812603286617204,22.665457842248404,73.1279450423512,26.67,10481.6132398754,2204105.0,1.98314328210213,58.297951227736,156.51,25.449999999999996,96.0714285714286,0.309674250258532,96.2056713036235,67.2501376298488,25.51625,204.34,193.26000000000002,15.9380198402865,25.48,52.59,83.53700285714288,26.42,62.38,109.15,26.740000000000002,27.08,1
220415,0.42117834,15.0,458.42,1.0,67.06,69.5216633158062,25.71,4.1,4.01,25.02,0.0,25.800000000000004,49.3329262545833,56.6103601675009,2986.0,49.3835196981897,0.622880379903113,65.58,16.5142276422764,0.33,23.800000000000004,74.528,3.69509150336338,67.3607823114466,111.4,57.1272938237421,27.3130761351997,57.1262785160127,24.66,11078.6132953784,2204154.0,3.28731097961867,55.2982534938254,80.20000000000002,23.009999999999998,74.2758420441348,0.294764619883041,95.25351202461398,81.7166805845108,11.428,125.65,106.93,50.51642237598911,23.25,50.45,83.14379428571429,24.81,97.1,37.27,25.09,25.41,1
220420,0.4453189,13.53,399.62,1.0,70.21,69.9614321073008,26.18,4.98,3.73,25.54,9.05485215463672,26.23,57.0251041571887,60.6989298698229,8366.0,40.8940969610608,0.38299639333458696,57.91,25.4541419650196,9.93,24.39,49.50375,3.35745151232968,68.3204179811884,125.51,55.9235759043163,26.7087531868399,40.1640759827703,25.11,9996.78425770978,2204204.0,2.2280161175634,60.116061394118,51.42,23.58,85.768777998971,0.277350877192983,95.8582740673837,87.5552016488174,45.29375,130.43,111.42,45.15140982555239,23.77,48.76,84.37194,25.14,84.52,26.23,25.44,25.77,1
220430,0.47710556,11.91,517.51,1.03,69.86,71.8818581298521,25.32,8.08,3.92,24.63,0.0,25.449999999999996,61.9624568418024,57.9134839211498,10382.0,61.3234532478188,4.93307978769405,69.67,18.8608522173267,12.389999999999999,23.39,76.655,59.9730550697222,70.7181445050213,122.82,58.9867368029211,14.6213081196998,65.7359601205923,24.29,10910.7025813909,2204303.0,2.62357414448669,58.73291182824529,56.45,22.62,82.4998237665259,0.29048170246619,97.6574950245001,85.00752354105352,39.707499999999996,119.47,96.84,51.239819961572394,22.88,53.84,94.3006805555555,24.44,73.12,30.92,24.73,25.08,1
220435,0.36312583,16.78,306.6,1.0,70.32,75.7662167719796,26.740000000000002,4.53,4.0,26.12,1.15473441108545,26.77,63.1698279932256,57.7158572997243,5587.0,92.409094629753,0.031454094202006,15.96,13.7378603132028,8.58,25.009999999999998,99.9633333333333,4.35686790547557,71.8569009010052,114.24,43.9955382218878,31.221303948576697,77.7592029628942,25.67,10682.933040988,2204352.0,3.3996383363472,54.984435664503,72.66,24.19,82.3595849674357,0.306112790070157,97.9389429216916,79.7087917766099,25.0,137.74,121.34,43.9535606405577,24.35,50.22,93.78207083333339,25.699999999999996,61.74,41.51,25.990000000000002,26.29,1
220440,0.5278765,82.45000000000002,467.09000000000003,1.09,70.18,63.5743547151945,26.73,2.41,17.4,26.14,0.85142613878246,26.36,53.2400389461496,53.8159589385025,11166.0,30.7931815692523,3.78266178620753,64.86,12.6312900117518,0.83,24.84,36.50375,65.9313794638961,71.6782192102012,115.85,40.4037044508508,110.172603745869,41.6273642559287,25.14,37608.5730073437,2204402.0,2.22341760803299,48.4904514297133,180.84999999999997,23.44,65.8744197167003,0.331598511693834,73.914985870908,55.2803216194492,49.769999999999996,203.12,208.88,18.4148908303824,23.550000000000004,53.76,48.1133956521739,25.050000000000004,63.16,150.81,25.259999999999998,25.470000000000002,1
220450,0.6246294,68.19,200.44,1.54,72.65,73.7658596920793,27.98,9.76,13.57,27.54,1.5521637680113503,27.800000000000004,91.96234882412172,57.3987741289559,10478.0,90.8925258873683,2.160351871408,69.05,29.8557799370254,18.13,26.509999999999998,96.63125,11.715004352294399,67.4987857898169,154.81,63.3423615250723,113.924050632911,72.6036905585856,26.69,61256.299064707,2204501.0,1.93585120516227,58.0767787603313,132.85,25.490000000000002,87.442766288521,0.33375524787851696,91.0744189053841,57.4452960436816,51.32875,177.98999999999998,184.3,10.0916384522634,25.490000000000002,46.63,83.7791628571428,26.35,96.36999999999999,114.85,26.66,27.0,1
220455,0.32373947,58.269999999999996,560.9,1.0,67.63,74.525383465654,25.87,1.51,7.53,25.25,0.0,25.64,32.4517831289608,56.5670649562486,4350.0,60.3705492010397,0.938313455680471,36.3,13.532353541539099,1.75,23.91,52.136250000000004,94.1176567752438,75.0670782699277,105.17,36.0792909849705,28.0636108512629,61.8421272300791,24.43,10443.2695862069,2204550.0,1.61221892235893,55.3038438607988,132.13,22.68,90.4642857142857,0.338743429286608,78.2980286094515,77.5558880581607,46.66875,151.49,148.01,1.91700074011941,22.87,55.92,70.7466652173913,24.43,43.809999999999995,122.79999999999998,24.65,24.9,1
220460,0.5194148,57.43,224.86,7.35,71.57,77.4839097559509,27.57,19.58,16.54,27.13,0.0,27.529999999999998,86.6627734066704,57.7540455371079,3562.0,83.4099592390978,0.7701724916061929,76.85,21.6666666666667,4.58,26.15,97.81875,31.1992861129174,67.5715556795705,248.03,60.2464641770821,2.84252416145537,74.6019073449627,26.43,9633.54345873105,2204600.0,3.23512420566147,58.0463180831529,144.03,25.279999999999998,92.0634920634921,0.288918122270742,92.1175699402591,51.2658809370225,44.886250000000004,214.64,199.15000000000003,9.21196324483998,25.32,49.78,84.5236314285714,26.09,93.36,102.64,26.449999999999996,26.84,1
220465,0.3992558,3.9699999999999998,4.27,1.01,67.48,70.9259797308877,28.39,62.82,2.21,28.19,0.0,28.64,74.4476756789493,57.72516516265291,9501.0,86.4597766528154,0.31042826426017,62.13,11.640037593985,4.46,27.62,93.64,40.5767299017811,69.5873768775212,304.87,61.4634311067903,12.9394004744447,74.7666336648892,27.61,12693.2946531944,2204659.0,2.5147347740668,58.5975835431323,43.09,27.11,67.2137427164738,0.294379669852303,90.7151000130456,49.723594762426096,50.80375,219.42000000000002,138.73,10.0398631474015,26.949999999999996,51.940000000000005,95.4754555555556,26.79,99.86999999999999,6.23,27.43,28.029999999999998,1
220470,0.39817196,34.0,466.21,1.52,71.33,73.3719763320558,26.0,7.37,5.61,25.43,0.565291124929338,26.009999999999998,57.6286065776266,57.5769922856722,15259.0,58.3336511886051,0.118571392716388,43.0,25.222221749138,8.34,24.259999999999998,68.1775,94.1134245913491,69.2697836777219,154.36,47.4644608898061,18.7190800909212,67.3904034085651,24.86,10801.3929615309,2204709.0,2.67058352249967,56.4031264004938,105.78,23.39,89.0893417570964,0.292719119055219,92.735881954354,82.69687861758858,39.8625,164.94,152.96,14.2960924679037,23.58,52.190000000000005,88.7443027777778,24.740000000000002,58.53,49.82,25.07,25.449999999999996,1
220480,0.468015,34.55,444.61,1.0,70.89,74.1533981737566,26.15,6.13,6.25,25.57,3.4147907653857894,26.14,64.5321724017396,59.2267894666584,9620.0,78.6608846724033,0.575233201273666,33.62,18.3707687934559,5.04,24.41,62.15625,34.3039963574375,66.0599300540889,141.22,49.2742940554848,35.031847133758,61.3879205701343,24.990000000000002,8629.79668399168,2204808.0,3.2581453634085196,56.9864626424636,108.54999999999998,23.52,63.2972819888708,0.313926890335503,96.8837754292594,96.0297988057273,49.66,163.0,155.71,11.8361653222459,23.699999999999996,45.690000000000005,95.3747111111111,24.88,71.85,49.75,25.199999999999996,25.57,1
220490,0.2928893,24.050000000000004,296.82,1.0,71.0,65.0023333232613,26.85,3.57,2.5,26.220000000000002,1.61943319838057,26.83,26.515349404279,52.7553419890645,7886.0,25.018087810931497,0.0,43.25,11.8259489163814,3.32,25.09,34.03125,70.7549261633208,74.3247285402299,104.11,38.9140437381751,18.0087471057371,39.0852506688008,25.740000000000002,10320.5459548567,2204907.0,2.38465526179368,54.4840154366212,111.45000000000002,24.21,92.0967741935484,0.392985706993364,87.09249552736199,81.65901841158731,52.627500000000005,146.5,141.1,23.8955591307092,24.37,54.269999999999996,74.0606909090909,25.800000000000004,44.14999999999999,73.7,26.07,26.34,1
220500,0.37310675,20.96,278.11,1.0,68.5,64.8734537984079,26.92,3.27,3.5300000000000002,26.300000000000004,3.1907920346981404,26.93,29.6749481666669,53.0186103407943,10980.0,25.8541875858765,0.48724078924870706,48.14999999999999,20.569174571972,2.38,25.199999999999996,34.625,1.28770175604913,74.2295963966108,107.76,41.6101171348282,7.41427247451344,30.1594668390682,25.84,9925.48284153005,2205003.0,1.68227872299752,56.4988479236504,93.35,24.35,91.6842265994808,0.288959956315981,95.2231835879958,90.766724906806,44.0125,142.94,131.39,21.9091936564768,24.5,47.230000000000004,78.5548057142857,25.89,47.78,56.89,26.17,26.449999999999996,1
220510,0.4174353,57.88,314.91,1.5500000000000003,68.64,73.7286339764684,27.19,4.08,12.610000000000001,26.66,1.51181766441836,27.04,60.2139921327131,54.8928225827887,10493.0,60.8467848768878,0.0,51.67,29.1395734789118,0.9000000000000001,25.54,72.94125,96.3336690722772,66.061686741835,129.69,44.952816794597,99.7771965513901,68.0691294398777,25.91,12657.5361574383,2205102.0,2.42566510172144,53.5164440041557,129.07,24.5,76.3779700045629,0.297966496044672,97.0501335518156,79.17276932158259,51.198750000000004,164.98999999999998,158.06,8.60410977540193,24.59,49.51,78.7078628571429,25.740000000000002,60.92,111.68,26.009999999999998,26.32,1
220515,0.33300215,18.69,335.87,1.0,68.45,71.487920665012,26.490000000000002,1.3000000000000003,2.34,25.81,0.0,26.509999999999998,35.9377393148685,56.0463093918864,5715.0,38.5775625080258,2.39873664575749,62.28,13.935340022296499,10.47,24.64,48.971250000000005,48.1788139179935,75.1507822391608,92.57,47.6779985717809,210.226260466774,46.58684932757951,25.41,12172.9076465442,2205151.0,2.60014054813774,51.7966741303186,94.78,23.79,95.5240384615385,0.311331050228311,90.16915147147539,87.18264666286778,43.46875,122.17,107.68,48.12015026345101,23.990000000000002,56.47,86.6796914285714,25.58,41.71,47.940000000000005,25.83,26.09,1
220520,0.40340608,17.73,337.30000000000007,1.0,67.55,66.3425440242996,26.509999999999998,2.82,4.0,25.86,0.680387821058004,26.550000000000004,49.5169671271623,55.1428820125146,17811.0,37.7461845901066,1.49831513993088,65.17,24.7732953814957,5.46,24.720000000000002,45.75,62.4543341628041,63.8013527240953,106.36,52.4768202053253,5.13493467222,48.4882737797904,25.449999999999996,10845.597007467299,2205201.0,2.28406696973057,57.4820307917017,82.34,23.9,81.4010796099262,0.303954208460533,92.0117444373967,79.7260440298567,38.19125,134.12,115.65,36.0714722323987,24.09,53.019999999999996,83.3912527777778,25.529999999999998,70.21,45.45,25.82,26.11,1
220525,0.26679525,61.0,248.29,6.299999999999999,67.68,72.5539252495283,27.449999999999996,19.11,15.32,26.990000000000002,0.0,27.4,35.7165591537958,56.014212304797994,4251.0,91.0412472910395,0.0286196818883606,39.39,32.0926790828192,3.89,25.990000000000002,30.67125,81.85658657029532,69.4458894365401,237.91,46.534943209413896,148.325358851675,63.4822118628445,26.300000000000004,9391.04060221124,2205250.0,1.80904522613065,52.95495950168289,136.4,25.11,92.5374310480694,0.294690846286701,93.5885003399737,45.7981399014715,48.77499999999999,214.90000000000003,197.61,5.63406898350292,25.16,47.04,87.3395366666667,25.970000000000002,65.22,106.07,26.32,26.71,1
220527,0.24306461,19.66,177.17000000000002,4.54,71.8,78.4940091256369,27.65,21.12,8.83,27.27,0.0,27.73,22.5797089942133,56.9970080710662,4568.0,71.9020676868783,2.40605491768476,28.14,21.2005256648114,1.28,26.42,99.3133333333333,73.5193712141934,72.7669177238262,269.27,29.3138996879253,20.0267022696929,80.0411850157878,26.66,12954.4336908932,2205276.0,1.84246890833717,53.5803211407541,107.15,25.699999999999996,95.098814229249,0.28908250166334,93.9547905900707,55.8713993768992,32.08,218.88,188.12,17.3657723168889,25.699999999999996,51.54,61.262944999999995,26.18,32.84,40.29,26.63,27.1,1
220530,0.44763935,63.7,215.34,1.21,72.22,64.3028907395972,27.84,7.26,13.24,27.37,0.0,27.67,40.6241447894995,52.98463828103359,4600.0,58.1307268134323,6.94249658369369,65.56,23.1334202520643,1.24,26.31,72.6,53.0024750935661,64.9607539106845,143.63,44.1653611323724,524.794307315989,60.9997156531268,26.56,13911.2509565217,2205300.0,2.06463195691203,48.9192750364523,140.04,25.29,49.5151515151515,0.34851626355296095,94.088602861327,45.0255974600777,46.66,174.67000000000002,183.14,14.9839461274372,25.31,53.38,65.4514971428572,26.29,59.24,117.52,26.58,26.9,1
220535,0.33079082,30.96,403.93,1.0,70.09,76.8907480107071,26.43,3.06,5.23,25.779999999999998,0.0,26.31,22.737672023028203,58.4135232195356,3031.0,73.4343154965809,0.559395613461493,49.08,14.520202020202,3.3999999999999995,24.529999999999998,86.235,35.7438497514866,75.8511397688314,96.89,43.9165290676233,84.1750841750842,68.8276819108024,25.17,23026.9909930716,2205359.0,1.85560053981107,53.500553095188494,98.28999999999999,23.5,95.2267267267267,0.298194960212202,90.5749743990594,65.3613994802498,41.44625,127.98,107.56,11.7470267777897,23.67,53.36,93.48991428571432,25.27,39.18,84.78,25.5,25.740000000000002,1
220540,0.26860365,16.39,50.730000000000004,22.33,70.92,67.4740833459538,28.29,93.27,18.07,28.029999999999998,0.0,28.44,33.3284509480315,55.49681679884889,14175.0,64.9538617576869,2.24050022761161,36.89,10.0299527981969,0.46,27.37,41.08749999999999,2.68324433266634,73.260201234885,308.92,43.516117272303,9.36194728503529,46.8936761394538,27.4,8448.81313580247,2205409.0,1.82697474476088,59.0513675264895,79.95000000000002,26.759999999999998,85.669410134116,0.316800346020762,89.66598465171799,51.4172793319908,39.2275,225.09,169.77,23.725906377052404,26.64,52.24,91.46755,26.68,54.45,24.17,27.240000000000002,27.800000000000004,1
220545,0.22581078,18.33,58.39,22.07,68.53,60.2891775367741,28.33,85.93,20.57,28.1,0.0,28.449999999999996,30.572645159516405,54.6731935449461,5535.0,72.832015953136,0.0188550813537385,25.17,32.170757026109,3.63,27.43,37.08,1.78058037643531,58.351226840454906,314.4,37.2229684066217,1.8539117538005203,46.9834257317923,27.41,8412.54738934056,2205458.0,0.977653631284917,56.0162863418865,92.38000000000001,26.79,72.0272410516313,0.310992592592593,92.9516513996382,40.884250479994094,46.2,243.07,192.25,28.4990826834762,26.65,52.43,70.7601375,26.64,56.13,31.949999999999996,27.199999999999996,27.759999999999998,1
220550,0.36307997,25.699999999999996,122.15,8.77,71.86,71.0316063177651,28.1,34.09,15.79,27.77,2.19541266884323,28.13,52.4086013683673,59.2543927669357,44391.0,60.3089005937536,7.60629956238766,56.45,23.7547551986678,7.51,26.96,68.15375,96.9398527226719,69.7542139474767,292.11,51.6825988663538,14.8029793933128,66.0643669567881,27.06,8865.99178662342,2205508.0,1.7887675917401,60.1945793740611,100.61,26.199999999999996,90.50739033586362,0.30152814127811,91.804547676475,60.5842696398975,53.480000000000004,257.97,210.57999999999998,42.12649123430101,26.14,51.79,91.103425,26.490000000000002,63.33,42.42,26.949999999999996,27.42,1
220551,0.25775868,13.2,228.57,3.6599999999999997,70.2,73.313348002154,27.29,19.4,5.39,26.86,0.0,27.39,22.0521400125405,60.9720127021042,5311.0,72.2202412138646,1.8983035386689697,45.37,15.6513305449476,1.3299999999999998,25.970000000000002,34.55625,89.3260719210858,71.0324825510615,242.77,43.1897707152035,13.4253931722286,60.6890251429847,26.31,10632.1264168706,2205516.0,0.955882352941177,61.159172936542,89.42,25.259999999999998,85.3846153846154,0.318706157443492,92.93033517685662,63.0986895970788,41.1775,179.32,152.9,10.173700324382597,25.31,56.55,95.1754125,25.89,40.26,33.18,26.34,26.800000000000004,1
220552,0.3702855,68.87,545.78,1.01,71.64,65.8950705363124,25.86,1.0,9.95,25.16,2.41308615681076,25.59,33.4165282194356,51.7310581040382,5499.0,61.07034305025171,0.582827835497105,24.720000000000002,21.5797124452734,0.13,23.77,39.99625,51.992537169353696,67.9117238552448,97.71000000000001,32.6587399854848,50.1113585746103,53.7517790488383,24.37,14799.7447172213,2205524.0,2.13470739786529,52.3171535730938,180.73999999999998,22.44,79.2992424242424,0.34074092827004204,67.4083698581145,51.6929842073761,34.91,163.98,163.81,13.0435357494906,22.63,54.45,76.7520956521739,24.57,34.9,134.22,24.75,24.92,1
220553,0.43417674,51.32,549.57,1.0,71.04,68.0493613061234,25.79,3.76,5.87,25.14,0.0,25.6,36.0787874541509,52.74415069058399,4505.0,43.032816292892,7.5138174793913795,36.4,29.863167294432,1.06,23.800000000000004,43.81875000000001,23.2944457490316,69.3592793902735,104.09,32.9212204892708,31.638418079096002,41.8580067930141,24.4,9741.18352941177,2205532.0,2.17580504786771,52.3793015918358,131.01,22.63,85.9674107532513,0.318179566563468,86.8870139318516,82.17756084415558,47.58,136.29,128.83,9.36101465661064,22.83,46.36,48.762856521739096,24.48,55.10000000000001,114.71000000000001,24.69,24.94,1
220554,0.4453717,45.71,255.72,10.379999999999999,71.57,76.1467655783466,27.44,24.68,18.0,27.02,2.02020202020202,27.39,92.6086457414836,60.5763043739734,3029.0,98.7374492391623,2.34133465863573,37.95,21.663059163059195,0.21,26.04,99.75199999999998,94.776975383571,67.524662912132,267.51,55.1930556756021,20.4151071793127,91.004098694793,26.29,13474.6743809838,2205540.0,3.66101694915254,57.2630676717719,202.47,25.16,78.6493506493506,0.298523224043716,95.5865356683358,47.5124090002729,42.508,211.47,199.09999999999997,14.9453821557213,25.199999999999996,53.0,95.9167666666667,25.88,99.47,79.86999999999999,26.259999999999998,26.68,1
